date,sym,time,volume,price
2023-07-04,EURCHF,2023-07-04D01:38:07.125521153,55,113.2419
2023-07-04,EURCHF,2023-07-04D01:38:41.617629378,74,113.5005
2023-07-04,EURCHF,2023-07-04D01:38:43.349102586,0,113.8513
2023-07-04,EURCHF,2023-07-04D01:40:43.882586806,35,113.8223
2023-07-04,EURCHF,2023-07-04D01:41:49.345901012,62,113.9284
2023-07-04,EURCHF,2023-07-04D01:44:09.459765851,80,113.8054
2023-07-04,EURCHF,2023-07-04D01:44:39.919870197,69,113.8572
2023-07-04,EURCHF,2023-07-04D01:45:03.151226788,11,113.8549
2023-07-04,EURCHF,2023-07-04D01:53:01.518215686,64,113.8702
2023-07-04,EURCHF,2023-07-04D01:54:18.065235614,19,113.8239
2023-07-04,EURCHF,2023-07-04D01:54:33.191586881,76,113.6496
2023-07-04,EURCHF,2023-07-04D01:54:36.979415863,19,113.2074
2023-07-04,EURCHF,2023-07-04D01:55:52.054345607,10,113.2913
2023-07-04,EURCHF,2023-07-04D01:56:08.552666902,25,113.6149
2023-07-04,EURCHF,2023-07-04D01:57:19.921561628,42,113.1174
2023-07-04,EURCHF,2023-07-04D01:58:28.885963261,32,113.518
2023-07-04,EURCHF,2023-07-04D01:59:19.669493883,15,113.9805
2023-07-04,EURCHF,2023-07-04D02:00:40.786072611,28,113.8816
2023-07-04,EURCHF,2023-07-04D02:00:45.897169411,18,113.6955
2023-07-04,EURCHF,2023-07-04D02:01:53.868858665,29,113.4401
2023-07-04,EURCHF,2023-07-04D02:02:39.293858706,86,113.1243
2023-07-04,EURCHF,2023-07-04D02:02:53.158217221,69,112.779
2023-07-04,EURCHF,2023-07-04D02:06:17.138583362,44,112.3344
2023-07-04,EURCHF,2023-07-04D02:10:07.722144573,30,112.6318
2023-07-04,EURCHF,2023-07-04D02:13:50.841815471,19,112.2909
2023-07-04,EURCHF,2023-07-04D02:15:01.704959571,45,111.9686
2023-07-04,EURCHF,2023-07-04D02:16:08.925455957,31,111.6216
2023-07-04,EURCHF,2023-07-04D02:19:19.584067761,37,111.1264
2023-07-04,EURCHF,2023-07-04D02:21:12.148715704,55,110.9785
2023-07-04,EURCHF,2023-07-04D02:26:06.798696666,77,110.9212
2023-07-04,EURCHF,2023-07-04D02:31:33.623317032,91,110.8626
2023-07-04,EURCHF,2023-07-04D02:33:45.328054278,90,110.9528
2023-07-04,EURCHF,2023-07-04D02:34:54.235586374,21,110.9133
2023-07-04,EURCHF,2023-07-04D02:37:17.465105205,74,110.7041
2023-07-04,EURCHF,2023-07-04D02:37:37.673022150,29,110.6714
2023-07-04,EURCHF,2023-07-04D02:38:40.434983074,86,110.9046
2023-07-04,EURCHF,2023-07-04D02:40:04.788941144,99,111.1277
2023-07-04,EURCHF,2023-07-04D02:40:37.971802800,75,111.5377
2023-07-04,EURCHF,2023-07-04D02:41:55.578382462,9,111.0635
2023-07-04,EURCHF,2023-07-04D02:42:44.697166532,56,111.4032
2023-07-04,EURCHF,2023-07-04D02:49:22.844795733,16,111.5056
2023-07-04,EURCHF,2023-07-04D02:52:20.011326223,84,111.563
2023-07-04,EURCHF,2023-07-04D02:53:45.209093838,13,111.239
2023-07-04,EURCHF,2023-07-04D02:54:44.645685553,39,111.2576
2023-07-04,EURCHF,2023-07-04D02:57:58.354351222,55,111.0337
2023-07-04,EURCHF,2023-07-04D03:05:33.272181451,45,110.779
2023-07-04,EURCHF,2023-07-04D03:05:40.435288846,79,110.524
2023-07-04,EURCHF,2023-07-04D03:07:47.555822431,7,111.0224
2023-07-04,EURCHF,2023-07-04D03:10:00.572019070,79,111.1366
2023-07-04,EURCHF,2023-07-04D03:12:35.896382778,60,111.2139
2023-07-04,EURCHF,2023-07-04D03:13:59.851550012,43,111.1766
2023-07-04,EURCHF,2023-07-04D03:15:06.269797682,27,111.4229
2023-07-04,EURCHF,2023-07-04D03:19:04.325678050,53,111.2022
2023-07-04,EURCHF,2023-07-04D03:20:07.297957688,46,111.4501
2023-07-04,EURCHF,2023-07-04D03:20:39.484485983,65,111.5047
2023-07-04,EURCHF,2023-07-04D03:24:26.867078840,44,111.1191
2023-07-04,EURCHF,2023-07-04D03:25:25.096113234,3,110.8272
2023-07-04,EURCHF,2023-07-04D03:26:19.699317365,14,110.8648
2023-07-04,EURCHF,2023-07-04D03:26:42.317058294,43,110.5929
2023-07-04,EURCHF,2023-07-04D03:27:08.420598059,25,110.1162
2023-07-04,EURCHF,2023-07-04D03:29:30.863096415,69,109.7062
2023-07-04,EURCHF,2023-07-04D03:29:36.702010631,75,109.4448
2023-07-04,EURCHF,2023-07-04D03:29:42.087919860,19,109.8558
2023-07-04,EURCHF,2023-07-04D03:29:42.917828857,90,109.5709
2023-07-04,EURCHF,2023-07-04D03:29:54.140580296,25,109.1891
2023-07-04,EURCHF,2023-07-04D03:31:51.806608736,3,109.1222
2023-07-04,EURCHF,2023-07-04D03:32:22.556371539,86,108.9026
2023-07-04,EURCHF,2023-07-04D03:32:52.281818836,2,109.1873
2023-07-04,EURCHF,2023-07-04D03:33:15.117864757,95,109.583
2023-07-04,EURCHF,2023-07-04D03:33:55.945183038,87,110.0522
2023-07-04,EURCHF,2023-07-04D03:34:59.463748186,76,109.5983
2023-07-04,EURCHF,2023-07-04D03:37:04.906238168,65,109.9382
2023-07-04,EURCHF,2023-07-04D03:37:11.208658218,59,109.7242
2023-07-04,EURCHF,2023-07-04D03:38:50.743825435,54,109.4608
2023-07-04,EURCHF,2023-07-04D03:39:31.023892611,94,109.1368
2023-07-04,EURCHF,2023-07-04D03:39:33.358963429,59,109.3818
2023-07-04,EURCHF,2023-07-04D03:40:42.759713530,57,109.0229
2023-07-04,EURCHF,2023-07-04D03:41:40.145521759,95,109.0456
2023-07-04,EURCHF,2023-07-04D03:42:39.890580922,51,109.2993
2023-07-04,EURCHF,2023-07-04D03:44:48.096845894,15,108.8632
2023-07-04,EURCHF,2023-07-04D03:45:10.130884498,53,109.0781
2023-07-04,EURCHF,2023-07-04D03:45:21.366108208,82,109.0768
2023-07-04,EURCHF,2023-07-04D03:46:59.377364963,24,109.1174
2023-07-04,EURCHF,2023-07-04D03:48:19.821507185,16,109.3278
2023-07-04,EURCHF,2023-07-04D03:48:55.012243687,89,108.8447
2023-07-04,EURCHF,2023-07-04D03:50:20.234412699,16,109.2628
2023-07-04,EURCHF,2023-07-04D03:52:24.208031147,22,109.4933
2023-07-04,EURCHF,2023-07-04D03:54:44.135133772,50,109.7068
2023-07-04,EURCHF,2023-07-04D03:56:08.131861835,75,109.8339
2023-07-04,EURCHF,2023-07-04D03:57:08.887154906,85,109.3768
2023-07-04,EURCHF,2023-07-04D03:57:43.909535854,80,109.62
2023-07-04,EURCHF,2023-07-04D03:58:55.549098998,97,109.7516
2023-07-04,EURCHF,2023-07-04D04:00:20.851050317,8,109.7467
2023-07-04,EURCHF,2023-07-04D04:03:16.490672975,8,109.6801
2023-07-04,EURCHF,2023-07-04D04:04:42.348505407,99,109.2278
2023-07-04,EURCHF,2023-07-04D04:05:07.245835661,52,108.8694
2023-07-04,EURCHF,2023-07-04D04:05:08.982659876,82,108.7245
2023-07-04,EURCHF,2023-07-04D04:07:46.240809112,53,108.2933
2023-07-04,EURCHF,2023-07-04D04:15:52.238394319,11,108.2527
2023-07-04,EURCHF,2023-07-04D04:16:54.516350626,60,108.4583
2023-07-04,EURCHF,2023-07-04D04:19:49.452979713,78,108.2104
2023-07-04,EURCHF,2023-07-04D04:28:28.243064582,62,108.4021
2023-07-04,EURCHF,2023-07-04D04:29:26.186785697,41,108.4874
2023-07-04,EURCHF,2023-07-04D04:30:03.052166104,40,108.2708
2023-07-04,EURCHF,2023-07-04D04:30:09.141853451,3,108.1911
2023-07-04,EURCHF,2023-07-04D04:31:48.275473862,14,108.5243
2023-07-04,EURCHF,2023-07-04D04:32:16.457557976,12,108.8264
2023-07-04,EURCHF,2023-07-04D04:33:05.179723799,39,109.0875
2023-07-04,EURCHF,2023-07-04D04:36:22.355218380,17,109.4593
2023-07-04,EURCHF,2023-07-04D04:39:03.894092738,16,109.7144
2023-07-04,EURCHF,2023-07-04D04:41:47.396746426,75,109.4129
2023-07-04,EURCHF,2023-07-04D04:42:01.730444580,41,109.2669
2023-07-04,EURCHF,2023-07-04D04:42:53.608517646,44,109.1976
2023-07-04,EURCHF,2023-07-04D04:44:11.731710880,32,108.8521
2023-07-04,EURCHF,2023-07-04D04:45:16.075256466,27,108.7602
2023-07-04,EURCHF,2023-07-04D04:47:11.828541308,40,108.9916
2023-07-04,EURCHF,2023-07-04D04:49:14.065355658,7,108.7463
2023-07-04,EURCHF,2023-07-04D04:49:44.470541775,67,108.6856
2023-07-04,EURCHF,2023-07-04D04:52:16.600173264,96,108.2046
2023-07-04,EURCHF,2023-07-04D04:52:46.709002107,87,107.8549
2023-07-04,EURCHF,2023-07-04D04:53:24.574216156,98,107.7865
2023-07-04,EURCHF,2023-07-04D04:53:57.310972809,15,108.0291
2023-07-04,EURCHF,2023-07-04D04:58:11.405189037,25,107.5466
2023-07-04,EURCHF,2023-07-04D04:58:56.576961725,56,107.7295
2023-07-04,EURCHF,2023-07-04D04:59:14.204083978,20,107.2436
2023-07-04,EURCHF,2023-07-04D04:59:28.128792196,97,106.7947
2023-07-04,EURCHF,2023-07-04D05:02:03.588339239,49,106.9281
2023-07-04,EURCHF,2023-07-04D05:07:00.808332413,65,106.874
2023-07-04,EURCHF,2023-07-04D05:08:21.398802548,78,106.5872
2023-07-04,EURCHF,2023-07-04D05:14:07.460936754,5,106.3854
2023-07-04,EURCHF,2023-07-04D05:15:45.765291899,64,106.4761
2023-07-04,EURCHF,2023-07-04D05:16:30.686331689,46,106.6355
2023-07-04,EURCHF,2023-07-04D05:17:28.257815837,97,106.2018
2023-07-04,EURCHF,2023-07-04D05:19:04.349147379,50,106.0372
2023-07-04,EURCHF,2023-07-04D05:19:08.620176315,96,105.8522
2023-07-04,EURCHF,2023-07-04D05:22:10.775454640,68,105.3974
2023-07-04,EURCHF,2023-07-04D05:22:14.903877228,88,105.0709
2023-07-04,EURCHF,2023-07-04D05:22:27.857337444,32,105.1305
2023-07-04,EURCHF,2023-07-04D05:25:47.357281297,2,104.9241
2023-07-04,EURCHF,2023-07-04D05:27:38.016990870,78,104.9678
2023-07-04,EURCHF,2023-07-04D05:28:57.693444639,37,105.3998
2023-07-04,EURCHF,2023-07-04D05:28:58.453569262,49,105.3933
2023-07-04,EURCHF,2023-07-04D05:29:30.677936821,71,104.9849
2023-07-04,EURCHF,2023-07-04D05:30:36.962248384,51,104.5208
2023-07-04,EURCHF,2023-07-04D05:30:43.295728415,29,104.6288
2023-07-04,EURCHF,2023-07-04D05:30:54.755070805,50,104.7318
2023-07-04,EURCHF,2023-07-04D05:31:27.338136881,10,104.3467
2023-07-04,EURCHF,2023-07-04D05:32:00.158437639,52,104.1713
2023-07-04,EURCHF,2023-07-04D05:32:13.569087087,99,103.9193
2023-07-04,EURCHF,2023-07-04D05:32:30.753121822,67,103.7527
2023-07-04,EURCHF,2023-07-04D05:35:42.012856900,40,103.5229
2023-07-04,EURCHF,2023-07-04D05:39:21.863303929,18,103.5364
2023-07-04,EURCHF,2023-07-04D05:41:11.852266788,87,103.6865
2023-07-04,EURCHF,2023-07-04D05:41:45.919855087,17,103.7078
2023-07-04,EURCHF,2023-07-04D05:47:25.060059427,49,103.4299
2023-07-04,EURCHF,2023-07-04D05:49:13.949732333,24,103.7699
2023-07-04,EURCHF,2023-07-04D05:50:30.800492316,61,104.0563
2023-07-04,EURCHF,2023-07-04D05:52:36.190156191,7,103.6595
2023-07-04,EURCHF,2023-07-04D05:52:49.036616384,29,103.6745
2023-07-04,EURCHF,2023-07-04D05:54:13.744545578,78,103.3553
2023-07-04,EURCHF,2023-07-04D05:54:48.737314939,76,103.7136
2023-07-04,EURCHF,2023-07-04D05:57:44.144913106,39,104.013
2023-07-04,EURCHF,2023-07-04D05:58:11.798595338,59,103.878
2023-07-04,EURCHF,2023-07-04D05:59:32.061970084,40,104.0352
2023-07-04,EURCHF,2023-07-04D06:04:33.937339335,96,103.5879
2023-07-04,EURCHF,2023-07-04D06:04:38.944715112,12,103.6066
2023-07-04,EURCHF,2023-07-04D06:07:42.793768197,57,103.1706
2023-07-04,EURCHF,2023-07-04D06:08:10.210215747,53,103.6407
2023-07-04,EURCHF,2023-07-04D06:08:59.154830574,51,103.7054
2023-07-04,EURCHF,2023-07-04D06:10:40.152995288,26,104.1873
2023-07-04,EURCHF,2023-07-04D06:12:00.133631676,61,104.3043
2023-07-04,EURCHF,2023-07-04D06:12:28.019298165,98,104.6713
2023-07-04,EURCHF,2023-07-04D06:14:12.504106610,20,104.6597
2023-07-04,EURCHF,2023-07-04D06:16:09.838614016,79,104.2134
2023-07-04,EURCHF,2023-07-04D06:19:29.350828975,57,104.2384
2023-07-04,EURCHF,2023-07-04D06:19:39.172722995,22,104.2789
2023-07-04,EURCHF,2023-07-04D06:19:56.966189145,27,104.4568
2023-07-04,EURCHF,2023-07-04D06:23:20.438028573,20,104.1413
2023-07-04,EURCHF,2023-07-04D06:24:47.034702300,58,104.0788
2023-07-04,EURCHF,2023-07-04D06:25:05.392237007,41,104.0433
2023-07-04,EURCHF,2023-07-04D06:27:46.430651396,66,104.5433
2023-07-04,EURCHF,2023-07-04D06:27:46.596271097,79,104.5138
2023-07-04,EURCHF,2023-07-04D06:29:47.809755652,19,104.8578
2023-07-04,EURCHF,2023-07-04D06:32:59.762023687,20,104.6315
2023-07-04,EURCHF,2023-07-04D06:33:33.802595436,10,104.1732
2023-07-04,EURCHF,2023-07-04D06:34:43.087353408,14,104.3363
2023-07-04,EURCHF,2023-07-04D06:34:54.482181966,58,104.3569
2023-07-04,EURCHF,2023-07-04D06:35:27.515818923,43,103.9911
2023-07-04,EURCHF,2023-07-04D06:35:59.058033674,89,103.989
2023-07-04,EURCHF,2023-07-04D06:37:06.957363635,88,103.74
2023-07-04,EURCHF,2023-07-04D06:37:53.820798843,65,103.3802
2023-07-04,EURCHF,2023-07-04D06:40:05.690874159,8,103.7062
2023-07-04,EURCHF,2023-07-04D06:40:46.687171607,21,103.4262
2023-07-04,EURCHF,2023-07-04D06:41:54.300001412,47,103.0491
2023-07-04,EURCHF,2023-07-04D06:42:47.982530593,91,102.8275
2023-07-04,EURCHF,2023-07-04D06:42:57.028568833,9,102.5595
2023-07-04,EURCHF,2023-07-04D06:43:34.268258213,8,102.1727
2023-07-04,EURCHF,2023-07-04D06:43:46.892973482,71,102.2469
2023-07-04,EURCHF,2023-07-04D06:43:57.065519392,28,102.1609
2023-07-04,EURCHF,2023-07-04D06:44:54.924429058,27,101.9326
2023-07-04,EURCHF,2023-07-04D06:48:02.921377569,46,101.6026
2023-07-04,EURCHF,2023-07-04D06:48:45.439513474,25,101.1106
2023-07-04,EURCHF,2023-07-04D06:49:49.455742388,17,100.6265
2023-07-04,EURCHF,2023-07-04D06:50:11.333435028,98,100.9616
2023-07-04,EURCHF,2023-07-04D06:51:25.581272095,62,101.2895
2023-07-04,EURCHF,2023-07-04D06:53:00.110049247,66,101.3766
2023-07-04,EURCHF,2023-07-04D06:54:13.018766641,30,101.2193
2023-07-04,EURCHF,2023-07-04D06:56:15.235102325,51,101.5458
2023-07-04,EURCHF,2023-07-04D06:57:16.415901034,55,101.4928
2023-07-04,EURCHF,2023-07-04D07:01:04.790542423,68,101.9474
2023-07-04,EURCHF,2023-07-04D07:02:36.766265630,5,101.4909
2023-07-04,EURCHF,2023-07-04D07:02:49.026750325,53,101.7549
2023-07-04,EURCHF,2023-07-04D07:05:06.648333370,14,101.9604
2023-07-04,EURCHF,2023-07-04D07:08:16.904251724,4,102.4007
2023-07-04,EURCHF,2023-07-04D07:08:27.945752888,31,102.0544
2023-07-04,EURCHF,2023-07-04D07:08:31.256678402,91,102.3605
2023-07-04,EURCHF,2023-07-04D07:09:52.512021213,65,102.7625
2023-07-04,EURCHF,2023-07-04D07:11:00.465545206,29,102.6288
2023-07-04,EURCHF,2023-07-04D07:11:32.872913181,40,102.4092
2023-07-04,EURCHF,2023-07-04D07:11:51.609484255,80,102.505
2023-07-04,EURCHF,2023-07-04D07:12:02.799928486,28,102.0332
2023-07-04,EURCHF,2023-07-04D07:13:01.789188086,78,102.3828
2023-07-04,EURCHF,2023-07-04D07:13:15.952116697,11,102.4694
2023-07-04,EURCHF,2023-07-04D07:15:38.210508227,27,102.9639
2023-07-04,EURCHF,2023-07-04D07:17:41.826454102,49,103.4072
2023-07-04,EURCHF,2023-07-04D07:19:27.488504200,11,103.6844
2023-07-04,EURCHF,2023-07-04D07:23:13.920428305,1,103.2375
2023-07-04,EURCHF,2023-07-04D07:25:12.015945464,34,103.3093
2023-07-04,EURCHF,2023-07-04D07:29:20.790415852,3,103.5716
2023-07-04,EURCHF,2023-07-04D07:30:39.464521407,89,103.4765
2023-07-04,EURCHF,2023-07-04D07:31:26.537691950,81,103.5198
2023-07-04,EURCHF,2023-07-04D07:33:48.868744522,74,103.5474
2023-07-04,EURCHF,2023-07-04D07:34:02.861346155,64,103.6814
2023-07-04,EURCHF,2023-07-04D07:36:20.487938224,4,103.6272
2023-07-04,EURCHF,2023-07-04D07:37:18.837148993,93,103.1685
2023-07-04,EURCHF,2023-07-04D07:37:34.624651372,51,103.5455
2023-07-04,EURCHF,2023-07-04D07:38:34.579385518,85,104.0286
2023-07-04,EURCHF,2023-07-04D07:43:59.445295929,29,104.1036
2023-07-04,EURCHF,2023-07-04D07:44:04.252713024,49,104.5382
2023-07-04,EURCHF,2023-07-04D07:50:03.020752966,3,104.5874
2023-07-04,EURCHF,2023-07-04D07:50:29.772830754,97,104.59
2023-07-04,EURCHF,2023-07-04D07:51:10.472469180,61,104.4233
2023-07-04,EURCHF,2023-07-04D07:52:33.911706804,33,104.5559
2023-07-04,EURCHF,2023-07-04D07:52:47.261885851,87,104.1788
2023-07-04,EURCHF,2023-07-04D07:53:40.465479790,37,104.5728
2023-07-04,EURCHF,2023-07-04D07:54:44.606532007,83,104.2032
2023-07-04,EURCHF,2023-07-04D07:54:58.274090140,35,104.3181
2023-07-04,EURCHF,2023-07-04D07:55:12.647920846,33,104.1016
2023-07-04,EURCHF,2023-07-04D07:55:30.114351957,91,103.6206
2023-07-04,EURCHF,2023-07-04D07:56:33.328573554,71,104.041
2023-07-04,EURCHF,2023-07-04D07:58:31.966473608,48,103.898
2023-07-04,EURCHF,2023-07-04D07:58:52.662740349,15,103.6827
2023-07-04,EURCHF,2023-07-04D08:00:24.664313345,89,104.0593
2023-07-04,EURCHF,2023-07-04D08:00:47.173102944,57,103.8622
2023-07-04,EURCHF,2023-07-04D08:01:46.364654749,89,104.1762
2023-07-04,EURCHF,2023-07-04D08:03:29.676063805,37,103.8071
2023-07-04,EURCHF,2023-07-04D08:05:27.221956103,42,103.3156
2023-07-04,EURCHF,2023-07-04D08:06:52.771502136,15,103.103
2023-07-04,EURCHF,2023-07-04D08:08:23.313638269,92,103.4508
2023-07-04,EURCHF,2023-07-04D08:08:36.845550387,10,103.8215
2023-07-04,EURCHF,2023-07-04D08:09:33.937696963,53,103.9406
2023-07-04,EURCHF,2023-07-04D08:09:37.141280471,15,103.7591
2023-07-04,EURCHF,2023-07-04D08:09:57.418619691,9,103.4186
2023-07-04,EURCHF,2023-07-04D08:10:07.894825189,22,103.8272
2023-07-04,EURCHF,2023-07-04D08:12:50.425265282,44,104.2626
2023-07-04,EURCHF,2023-07-04D08:13:40.538210123,65,104.2481
2023-07-04,EURCHF,2023-07-04D08:15:37.449002265,19,104.006
2023-07-04,EURCHF,2023-07-04D08:16:40.387747585,6,103.5735
2023-07-04,EURCHF,2023-07-04D08:17:19.433019607,49,103.9663
2023-07-04,EURCHF,2023-07-04D08:20:14.126419275,53,103.8105
2023-07-04,EURCHF,2023-07-04D08:20:50.249277054,44,103.5861
2023-07-04,EURCHF,2023-07-04D08:21:22.367489486,72,103.8352
2023-07-04,EURCHF,2023-07-04D08:22:12.892160117,6,103.3383
2023-07-04,EURCHF,2023-07-04D08:22:33.090119361,18,103.5019
2023-07-04,EURCHF,2023-07-04D08:23:48.384842723,18,103.5933
2023-07-04,EURCHF,2023-07-04D08:27:00.277203619,37,103.9753
2023-07-04,EURCHF,2023-07-04D08:27:00.839320867,71,103.4784
2023-07-04,EURCHF,2023-07-04D08:28:41.041050552,35,103.943
2023-07-04,EURCHF,2023-07-04D08:29:23.537822663,76,104.379
2023-07-04,EURCHF,2023-07-04D08:29:42.306298613,88,104.4014
2023-07-04,EURCHF,2023-07-04D08:29:51.252377628,61,104.3185
2023-07-04,EURCHF,2023-07-04D08:30:05.924999713,89,103.944
2023-07-04,EURCHF,2023-07-04D08:30:50.403696298,80,104.3682
2023-07-04,EURCHF,2023-07-04D08:31:50.418216883,60,104.6858
2023-07-04,EURCHF,2023-07-04D08:33:55.932784527,28,104.2278
2023-07-04,EURCHF,2023-07-04D08:34:24.325227588,47,103.9646
2023-07-04,EURCHF,2023-07-04D08:34:50.410541742,94,104.3695
2023-07-04,EURCHF,2023-07-04D08:35:32.716729491,56,104.1076
2023-07-04,EURCHF,2023-07-04D08:40:04.048792272,48,104.5341
2023-07-04,EURCHF,2023-07-04D08:41:39.082475155,21,104.721
2023-07-04,EURCHF,2023-07-04D08:42:11.126739084,10,104.6043
2023-07-04,EURCHF,2023-07-04D08:42:37.224324345,54,104.2825
2023-07-04,EURCHF,2023-07-04D08:43:37.884184419,41,103.8144
2023-07-04,EURCHF,2023-07-04D08:46:22.310852408,92,103.7256
2023-07-04,EURCHF,2023-07-04D08:46:29.345897733,69,103.8063
2023-07-04,EURCHF,2023-07-04D08:47:55.735189765,86,103.4521
2023-07-04,EURCHF,2023-07-04D08:48:14.624928384,50,103.7201
2023-07-04,EURCHF,2023-07-04D08:48:45.162662565,55,104.0605
2023-07-04,EURCHF,2023-07-04D08:48:46.118581741,93,103.7467
2023-07-04,EURCHF,2023-07-04D08:48:51.366953998,89,103.523
2023-07-04,EURCHF,2023-07-04D08:49:46.913605033,53,103.4661
2023-07-04,EURCHF,2023-07-04D08:51:21.569760292,52,103.0806
2023-07-04,EURCHF,2023-07-04D08:52:27.329572587,4,103.3275
2023-07-04,EURCHF,2023-07-04D08:53:54.326867758,58,103.7611
2023-07-04,EURCHF,2023-07-04D08:54:38.746160119,75,103.8081
2023-07-04,EURCHF,2023-07-04D08:57:28.943124711,87,104.0259
2023-07-04,EURCHF,2023-07-04D08:58:00.431889742,93,104.0052
2023-07-04,EURCHF,2023-07-04D08:58:01.316314637,74,104.3417
2023-07-04,EURCHF,2023-07-04D09:00:38.289492576,69,104.1724
2023-07-04,EURCHF,2023-07-04D09:00:42.101702838,25,103.7848
2023-07-04,EURCHF,2023-07-04D09:01:19.593754559,49,103.937
2023-07-04,EURCHF,2023-07-04D09:02:54.928803741,61,104.3755
2023-07-04,EURCHF,2023-07-04D09:04:20.230211913,89,104.104
2023-07-04,EURCHF,2023-07-04D09:04:36.798196881,16,104.198
2023-07-04,EURCHF,2023-07-04D09:04:45.156771540,24,104.0424
2023-07-04,EURCHF,2023-07-04D09:05:03.054682910,8,103.768
2023-07-04,EURCHF,2023-07-04D09:05:33.189301192,39,103.5785
2023-07-04,EURCHF,2023-07-04D09:09:05.335283875,47,103.2083
2023-07-04,EURCHF,2023-07-04D09:14:13.212290256,43,103.6362
2023-07-04,EURCHF,2023-07-04D09:14:28.871871381,26,103.4755
2023-07-04,EURCHF,2023-07-04D09:16:47.006386667,94,103.9727
2023-07-04,EURCHF,2023-07-04D09:18:42.956813871,63,103.5537
2023-07-04,EURCHF,2023-07-04D09:18:50.126640200,85,103.0573
2023-07-04,EURCHF,2023-07-04D09:21:52.889117002,74,103.4717
2023-07-04,EURCHF,2023-07-04D09:22:14.358081221,67,103.3991
2023-07-04,EURCHF,2023-07-04D09:23:25.285598337,3,103.3592
2023-07-04,EURCHF,2023-07-04D09:23:38.759896605,66,103.1745
2023-07-04,EURCHF,2023-07-04D09:25:22.980836033,77,102.9251
2023-07-04,EURCHF,2023-07-04D09:26:44.047143458,18,102.6426
2023-07-04,EURCHF,2023-07-04D09:26:51.283957957,36,102.5696
2023-07-04,EURCHF,2023-07-04D09:29:18.608184009,26,102.9975
2023-07-04,EURCHF,2023-07-04D09:29:42.261264323,0,102.7
2023-07-04,EURCHF,2023-07-04D09:32:17.494761496,90,102.6611
2023-07-04,EURCHF,2023-07-04D09:32:25.136542617,1,103.1015
2023-07-04,EURCHF,2023-07-04D09:32:41.971856653,7,102.8148
2023-07-04,EURCHF,2023-07-04D09:33:05.313411801,33,102.8801
2023-07-04,EURCHF,2023-07-04D09:35:04.989990591,34,103.3102
2023-07-04,EURCHF,2023-07-04D09:35:59.087242930,47,103.3588
2023-07-04,EURCHF,2023-07-04D09:36:57.520601301,89,103.6501
2023-07-04,EURCHF,2023-07-04D09:39:50.573313831,93,103.3455
2023-07-04,EURCHF,2023-07-04D09:40:06.182140856,4,103.7033
2023-07-04,EURCHF,2023-07-04D09:40:22.647390514,67,103.7504
2023-07-04,EURCHF,2023-07-04D09:41:03.771649449,24,103.4541
2023-07-04,EURCHF,2023-07-04D09:42:25.364367216,28,103.1317
2023-07-04,EURCHF,2023-07-04D09:42:28.609189688,44,102.7781
2023-07-04,EURCHF,2023-07-04D09:43:38.178959190,47,103.2737
2023-07-04,EURCHF,2023-07-04D09:45:44.695673882,54,103.0995
2023-07-04,EURCHF,2023-07-04D09:47:16.744721978,16,102.9505
2023-07-04,EURCHF,2023-07-04D09:47:33.645837306,97,102.8637
2023-07-04,EURCHF,2023-07-04D09:48:50.972233414,57,102.4556
2023-07-04,EURCHF,2023-07-04D09:51:03.464131950,77,102.2266
2023-07-04,EURCHF,2023-07-04D09:51:26.183904110,43,102.174
2023-07-04,EURCHF,2023-07-04D09:51:27.358792125,76,102.5801
2023-07-04,EURCHF,2023-07-04D09:51:27.483716010,33,102.7832
2023-07-04,EURCHF,2023-07-04D09:54:24.472094177,26,102.8237
2023-07-04,EURCHF,2023-07-04D09:58:46.583527028,46,102.4422
2023-07-04,EURCHF,2023-07-04D09:59:00.345753728,12,102.2338
2023-07-04,EURCHF,2023-07-04D09:59:42.379965483,57,102.0403
2023-07-04,EURCHF,2023-07-04D10:01:35.891620963,30,102.3053
2023-07-04,EURCHF,2023-07-04D10:04:13.146853297,25,102.7805
2023-07-04,EURCHF,2023-07-04D10:04:53.979784100,9,102.855
2023-07-04,EURCHF,2023-07-04D10:07:25.282101630,22,102.6193
2023-07-04,EURCHF,2023-07-04D10:07:29.436756223,83,103.0591
2023-07-04,EURCHF,2023-07-04D10:07:42.359236925,13,103.0388
2023-07-04,EURCHF,2023-07-04D10:07:55.992174446,93,103.4478
2023-07-04,EURCHF,2023-07-04D10:08:23.186233341,69,103.1406
2023-07-04,EURCHF,2023-07-04D10:08:47.292016893,48,102.9359
2023-07-04,EURCHF,2023-07-04D10:09:07.312065213,67,103.2691
2023-07-04,EURCHF,2023-07-04D10:10:50.313035398,5,103.0464
2023-07-04,EURCHF,2023-07-04D10:11:50.960362851,46,102.8505
2023-07-04,EURCHF,2023-07-04D10:14:45.304800420,61,102.5644
2023-07-04,EURCHF,2023-07-04D10:15:30.782525986,99,102.366
2023-07-04,EURCHF,2023-07-04D10:16:45.921265482,2,102.2823
2023-07-04,EURCHF,2023-07-04D10:19:45.246384143,41,101.872
2023-07-04,EURCHF,2023-07-04D10:20:39.552305638,59,101.6554
2023-07-04,EURCHF,2023-07-04D10:22:49.342106580,44,101.2065
2023-07-04,EURCHF,2023-07-04D10:23:51.915675848,0,100.7864
2023-07-04,EURCHF,2023-07-04D10:24:12.076520025,69,100.9987
